target,season,geography,location,horizon,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,config_id,seed
wk inc flu prop ed visits,2025-2026,states_dc,39,2,28,0.21601801195489395,0.0431542043348916,0.1289722342853961,0.04389157333460626,0.3135849116151803,9.0,15.0,18.0,19.0,0.24083248900866241,0.05921325370597735,0.12952681222431137,0.052092423078373674,0.35210922777116066,12.0,19.0,22.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,39,3,28,0.2689897853712002,0.044451097623962633,0.1599916107547672,0.06454707699247038,0.3670640163400094,6.0,10.0,13.0,15.0,0.28342473427852316,0.06396364412642422,0.1629262696688981,0.056534820483200875,0.4181834016613216,8.0,18.0,21.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,40,0,28,0.06568914805342818,0.03148065229641203,0.0198191601894391,0.014389335567577053,0.1028767948737368,15.0,22.0,26.0,27.0,0.06956851461492967,0.025522243332190414,0.02836975878232527,0.015676512500413995,0.11008517958557502,14.0,24.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,40,1,28,0.0927327513187977,0.03527844595696281,0.03703505381354657,0.02041925154828831,0.1420078135561198,14.0,22.0,25.0,26.0,0.12180245312370826,0.03536185884770651,0.06052279887940943,0.02591779539659231,0.175709784791587,15.0,23.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,40,2,28,0.10274633938955326,0.03729154749229328,0.04778249366917526,0.017672298228084717,0.14291501324623823,15.0,21.0,24.0,25.0,0.14793732648393942,0.04060176538985217,0.07484273965900486,0.03249282143508242,0.2086428357791574,18.0,21.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,40,3,28,0.11701752367071332,0.03862273531790023,0.062134750263320035,0.016260038089493046,0.15570462692994624,14.0,21.0,21.0,22.0,0.15063742978388883,0.04559445664945956,0.08103908418100193,0.024003888953427338,0.22091967423759534,18.0,22.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,41,0,28,0.06995012137160697,0.038549482830238284,0.02062391556556458,0.010776722975804107,0.10316832922399044,16.0,25.0,27.0,28.0,0.0631432260766045,0.02759767709128484,0.028836594312182072,0.006708954673137583,0.09335970520113851,18.0,25.0,26.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,41,1,28,0.11993699476770733,0.04549788711471078,0.04718312502676702,0.027255982626229525,0.1941782811190933,9.0,24.0,27.0,28.0,0.11299853970919103,0.04017233851115033,0.06062846251744392,0.01219773868059678,0.1720134870957974,17.0,25.0,26.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,41,2,28,0.1578648213150091,0.05110539424524176,0.05934336299643568,0.047416064073331654,0.25867466267663985,8.0,16.0,24.0,26.0,0.1430134919856577,0.05145049376689271,0.07776848436706199,0.01379451385170297,0.2159676958428543,18.0,26.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,41,3,28,0.18697387047132233,0.05426821044059065,0.06674734618433792,0.06595831384639378,0.29054212966002524,9.0,15.0,17.0,23.0,0.15083548936047406,0.05696716927613192,0.07689900215080667,0.016969317933535472,0.24061623230028087,19.0,25.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,42,0,28,0.07778241572338511,0.030865486290384308,0.02887832291889936,0.018038606514101444,0.12964513862971216,14.0,22.0,26.0,27.0,0.06575433107140706,0.027560146649749574,0.023331357950075227,0.014862826471582257,0.10246653523907273,17.0,25.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,42,1,28,0.12137744786454435,0.036020545786507326,0.05669200665357968,0.028664895424457347,0.20069947326555848,9.0,18.0,24.0,26.0,0.12126249076835287,0.040537296333540924,0.05141207508106143,0.029313119353750507,0.1854884809497566,16.0,22.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,42,2,28,0.15974252881416443,0.038676424826161286,0.07678697853470626,0.04427912545329689,0.2449556270148605,9.0,15.0,20.0,24.0,0.16858894500113925,0.049817507557679705,0.08032527646098749,0.03844616098247204,0.2591885746989148,14.0,21.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,42,3,28,0.2036992880635333,0.0402076003893972,0.09729889027126458,0.06619279740287153,0.29488891403889284,5.0,13.0,19.0,19.0,0.19576477498284645,0.05610414829913366,0.09537002470192872,0.04429060198178407,0.309536584101562,13.0,20.0,22.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,44,0,28,0.10761097885526555,0.028794903326880835,0.06285230197903255,0.015963773549352165,0.1679479926242493,7.0,20.0,22.0,24.0,0.09428897244708107,0.0279689244009776,0.045172267879415244,0.021147780166688227,0.14888802537685608,13.0,21.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,44,1,28,0.1731827340217221,0.0333511331996187,0.10757420157365824,0.032257399248445166,0.2577633169130422,6.0,13.0,16.0,21.0,0.18201144308450862,0.040124340185291055,0.09285977711493222,0.04902732578428534,0.2766713931452154,11.0,18.0,20.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,44,2,28,0.22684004995442986,0.036072046900669154,0.13721594696297593,0.05355205609078478,0.3056665214826353,6.0,10.0,15.0,18.0,0.26123771371491455,0.04975035210467869,0.14014893402627568,0.0713384275839602,0.38155688722565,10.0,18.0,21.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,44,3,28,0.2872639277510335,0.037592913667018446,0.1669376444314485,0.08273336965256654,0.3829544573673047,5.0,8.0,10.0,12.0,0.30763251440662576,0.05516447687420618,0.16938981017688462,0.08307822735553497,0.43546085931249956,9.0,16.0,20.0,22.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,45,0,28,0.10650549024449783,0.04005508040528461,0.03756516090209555,0.028885248937117664,0.1677520761732012,12.0,20.0,26.0,28.0,0.10193088463854925,0.038010916003352886,0.0342636199771416,0.029656348658054773,0.16110311097255667,19.0,25.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,45,1,28,0.1726872562034987,0.048221905607851626,0.0737970166525844,0.050668333943062666,0.23990236996905878,16.0,20.0,24.0,24.0,0.19509154268388348,0.0549782677317875,0.08613018621743856,0.05398308873465742,0.2730584940854981,17.0,25.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,45,2,28,0.2051338185510679,0.0543456821208921,0.08628608469102207,0.06450205173915373,0.2885462341073435,12.0,20.0,23.0,25.0,0.25847717885497723,0.06354571869645301,0.11913927115681447,0.07579218900170973,0.3649636182639442,17.0,23.0,24.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,45,3,28,0.22729045429722528,0.05748379543367976,0.09339705901726594,0.07640959984627957,0.3374411620607134,9.0,16.0,19.0,23.0,0.2713315559582126,0.07060746059076664,0.12465287479494809,0.07607122057249789,0.3901925029669151,18.0,23.0,23.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,46,0,28,0.09265516543617275,0.033822700230198476,0.05589722121341923,0.002935243992555036,0.13473541026178282,13.0,19.0,23.0,23.0,0.07962960549288554,0.030033079825820017,0.04607778913985952,0.003518736527206009,0.11574917800906333,15.0,24.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,46,1,28,0.13713108918395492,0.03729108505969635,0.0928899236732041,0.006950080451054458,0.20017089987231884,11.0,19.0,20.0,22.0,0.12757009476126133,0.04157776809941053,0.07796180706136827,0.008030519600482549,0.1891197312724701,17.0,22.0,24.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,46,2,28,0.16588550372009986,0.039416747344771665,0.11971391348228992,0.006754842893038269,0.2169211926520802,12.0,20.0,20.0,20.0,0.15144521285748797,0.04830787042730313,0.10073022911081932,0.002407113319365512,0.19918543734506844,18.0,23.0,25.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,46,3,28,0.20181196075851482,0.04091294461534784,0.1490178420334933,0.011881174109673695,0.25093595596263185,15.0,19.0,19.0,20.0,0.18068399254261883,0.051906437144362175,0.12712658373409805,0.0016509716641586354,0.23044638956493418,19.0,23.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,47,0,28,0.10436977150495691,0.03566186314296868,0.04518474058410072,0.023523167777887505,0.16338315815664828,14.0,23.0,27.0,27.0,0.10828238087526663,0.030534811280118455,0.049999854089280614,0.027747715505867562,0.16965366024782091,15.0,23.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,47,1,28,0.14476931395657036,0.043338869884407716,0.06453848835688246,0.036891955715280186,0.2260562089504674,15.0,22.0,24.0,26.0,0.17515371468024632,0.0432692698409206,0.08814934727500784,0.043735097564317864,0.2461966994663227,17.0,23.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,47,2,28,0.15742869051583314,0.047668009363772836,0.07427848494895127,0.03548219620310904,0.23371660674456507,17.0,23.0,26.0,26.0,0.21875098380433897,0.05145631836782396,0.11326016475634003,0.054034500680174964,0.2984595534723126,15.0,23.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,47,3,28,0.16956189762793342,0.04935202892922857,0.08186805870829393,0.0383418099904109,0.24737151444423944,15.0,21.0,24.0,27.0,0.22680712646446194,0.05834813236642399,0.11742053198174215,0.05103846211629579,0.30817233286845036,17.0,21.0,23.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,48,0,28,0.09701813693573375,0.04384227146566643,0.032385951292741556,0.020789914177325754,0.1618373766541481,18.0,26.0,28.0,28.0,0.09867918883241429,0.03807980018288734,0.033134561921666826,0.02746482672786013,0.1640200228296911,17.0,23.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,48,1,28,0.13776203470917053,0.05315951648942681,0.05147241469999046,0.03313010351975327,0.1993882751557976,22.0,23.0,26.0,26.0,0.1636336403467689,0.0601891031543577,0.05157309808586546,0.05187143910654573,0.2581290871254171,19.0,24.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,48,2,28,0.15797653028544079,0.060444414236673925,0.05393879967944129,0.04359331636932557,0.22040045377798378,19.0,25.0,26.0,26.0,0.19520511036619256,0.07422411615820473,0.05710557876463119,0.06387541544335663,0.29342404590146837,19.0,25.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,48,3,28,0.1506737070929502,0.06456283917367134,0.039320108227674726,0.04679075969160413,0.24792563391383737,15.0,23.0,26.0,28.0,0.19548703093357053,0.08526071881425305,0.05754029866715804,0.05268601345215942,0.31074692546054505,19.0,26.0,27.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,49,0,28,0.08308583340615176,0.039442014652987654,0.03728112267107581,0.006362696082088287,0.11668001464568079,20.0,25.0,25.0,25.0,0.08600471512011833,0.02969778583904471,0.032586367432230694,0.023720561848842935,0.1334270320785664,22.0,24.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,49,1,28,0.1283106088678355,0.04478942582925969,0.061048393689460405,0.022472789349115414,0.1905173296108842,14.0,21.0,24.0,25.0,0.14028425078262519,0.0460227460211797,0.05271780523752112,0.041543699523924366,0.20887839697622046,18.0,25.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,49,2,28,0.16219270345344936,0.048591715173299785,0.07704250121225968,0.03655848706788991,0.24491781333927065,10.0,18.0,24.0,25.0,0.19489815646227787,0.05735128679779796,0.07720733653017069,0.06033953313430924,0.31214845808232655,18.0,24.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,49,3,28,0.19967154961085054,0.050896295171348714,0.09672665645864428,0.05204859798085754,0.2901293539907783,8.0,14.0,19.0,24.0,0.21224857128919936,0.06473430661266992,0.08570034289109822,0.061813921785431214,0.33935091859140615,18.0,23.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,50,0,28,0.11668441011096507,0.033494994896989184,0.07002396742894273,0.013165447785033157,0.17687359254341573,11.0,18.0,20.0,20.0,0.10780698948554654,0.02896682206837597,0.06973564572674029,0.009104521690430273,0.1682792821911853,12.0,20.0,24.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,50,1,28,0.15863780673105476,0.03947503591784524,0.1025320491563711,0.016630721656838432,0.22396867023780942,8.0,17.0,19.0,20.0,0.15854412491285066,0.04137469661959893,0.09909252349374029,0.018076904799511448,0.25632343259835233,11.0,21.0,23.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,50,2,28,0.18274136596375762,0.042887438467119156,0.11939770820722713,0.020456219289411343,0.2521799653477501,8.0,16.0,18.0,20.0,0.17989322195422264,0.05050117822404047,0.11587882161311376,0.013513222117068412,0.25469033131354785,11.0,21.0,23.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,50,3,28,0.2222212085718638,0.044451441994865684,0.1385376555794526,0.03923211099754553,0.30013589207374025,8.0,14.0,15.0,18.0,0.1939548417722304,0.05543888906026413,0.12488124943086833,0.01363470328109797,0.28739974933236956,15.0,22.0,24.0,24.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,51,0,28,0.1077269931774556,0.039962547518965864,0.045222425954821316,0.022542019703668422,0.16370586573611945,14.0,23.0,26.0,26.0,0.09760195903056879,0.036016699523513836,0.033862746294489314,0.02772251321256564,0.16141009234638212,18.0,24.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,51,1,28,0.1638210698189568,0.04715019725331449,0.07965421810260286,0.03701665446303947,0.2605780934682116,8.0,20.0,26.0,26.0,0.17307146955897343,0.0540989781383143,0.06855507334623123,0.05041741807442788,0.2599115977289164,16.0,24.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,51,2,28,0.19235693677224766,0.05215707757082545,0.0908478973534606,0.049351961847961597,0.28737679263576865,12.0,20.0,23.0,25.0,0.23523056621950506,0.06587940624544036,0.10275184384511594,0.06659931612894875,0.3529301365861327,15.0,24.0,26.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,51,3,28,0.22241611171387257,0.054688108976495085,0.09816169159729844,0.06956631114007905,0.3363082133582793,9.0,18.0,20.0,23.0,0.26132415893247696,0.07447837881312411,0.11071120867704712,0.0761345714423057,0.4070385346104725,13.0,23.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,53,0,28,0.060463914127119454,0.038259874073454464,0.01710127715183341,0.00510276290183158,0.08298138086684048,18.0,27.0,28.0,28.0,0.047368204701688704,0.027619111652669455,0.017475864374992288,0.002273228674026959,0.0728584865992768,21.0,26.0,28.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,53,1,28,0.08475846592210355,0.04534144258688447,0.027901239227503538,0.011515784107715539,0.13672476564534009,14.0,27.0,28.0,28.0,0.07818265016277151,0.03956389834455417,0.03257589657889248,0.006042855239324852,0.12648050862518093,18.0,27.0,27.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,53,2,28,0.09609539507736412,0.051274146819183526,0.024854563217124214,0.01996668504105638,0.16203975141979754,11.0,27.0,27.0,28.0,0.10249414519219631,0.05192153595662015,0.04289539394166632,0.007677215293909841,0.15618185944995758,19.0,24.0,28.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,53,3,28,0.10252121670596787,0.054763990876102904,0.021936040817071564,0.025821185012793412,0.1681638800073415,15.0,21.0,27.0,27.0,0.11247294291076612,0.05890657077060857,0.04562433061893616,0.007942041521221403,0.17738587888640736,15.0,25.0,28.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,54,0,28,0.08447610648665273,0.03706961638408045,0.02866436759232665,0.018742122510245637,0.13065284467302263,13.0,23.0,24.0,27.0,0.0752330775028674,0.030230130554439148,0.03263871587128634,0.0123642310771419,0.12800418975600766,18.0,23.0,27.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,54,1,28,0.10714164721473303,0.04335578447529216,0.048452369848509196,0.015333492890931666,0.17897386418189853,10.0,21.0,27.0,28.0,0.11557592272887571,0.04190209258585981,0.0592194729471095,0.014454357195906401,0.1803001625632002,16.0,23.0,25.0,27.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,54,2,28,0.1258405007606337,0.0462470822959617,0.06243346754016112,0.017159950924510864,0.19200724305119365,13.0,21.0,26.0,26.0,0.14279104197492615,0.05026109584737274,0.08475539107120011,0.0077745550563532865,0.19527500012060361,18.0,23.0,24.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,54,3,28,0.15412044893240343,0.047537948570464755,0.07799354280628588,0.0285889575556528,0.22885207581566647,13.0,18.0,20.0,23.0,0.15920088943544616,0.05615357960137192,0.09535114812098887,0.007696161713085358,0.20986987015227085,18.0,22.0,25.0,26.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,55,0,28,0.09577294282815116,0.040910699821213946,0.04548292655659758,0.00937931645033962,0.15102426055818796,14.0,24.0,25.0,26.0,0.09028042864413666,0.033857889908597005,0.03270163947777616,0.023720899257763495,0.15188538847839692,18.0,24.0,26.0,28.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,55,1,28,0.17843660419094426,0.04577682525816667,0.10249611725220861,0.03016366168056898,0.26847932318923995,9.0,16.0,23.0,24.0,0.16958204574985644,0.048577615984779866,0.07679339716553893,0.04421103259953763,0.24883059738908053,17.0,21.0,24.0,25.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,55,2,28,0.2480528393103083,0.048574586662428414,0.14986657849310533,0.04961167415477457,0.3424738574831281,5.0,16.0,18.0,21.0,0.2563297974097486,0.056785035035648385,0.14117433256763467,0.05837042980646552,0.37033408152352243,13.0,20.0,23.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,55,3,28,0.3029515800766809,0.05053134290142106,0.18309710085715938,0.06932313631810046,0.4001738432853017,6.0,14.0,16.0,17.0,0.3036945657116773,0.06335648259248779,0.17882219889125717,0.06151588422793239,0.4327183817804726,14.0,19.0,22.0,23.0,Forward Separate,44
wk inc flu prop ed visits,2025-2026,states_dc,56,0,28,0.3069660983041546,0.02059246250334621,0.25984776962128386,0.026525866179524557,0.33352032987750135,8.0,16.0,17.0,19.0,0.27863210663620774,0.017456032783460775,0.2526035695454416,0.00857250430730535,0.31611434066836713,9.0,17.0,20.0,20.0,Forward Separate,44
