candidate,seed,target,season,kind,age_days,geography,location,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95,n,denominator_near_zero,mae_ratio,wis_ratio
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,TN,8.627726682326951,10.237236022606757,0.03602391099092672,0.042744200511927996,,,0.0,0.0,0.0,0.125,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,TX,40.706950805809186,50.55998659133911,0.04700028096902033,0.05837660469630945,,,0.375,0.5,0.5,0.5,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,UT,1.1250000000096831,1.1250000000866398,0.005561049542551827,0.005561049542932236,,,0.0,0.0,0.0,0.0,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,VA,14.74230452084023,17.08590793609619,0.09961013487196027,0.11544528818533979,,,0.0,0.0,0.125,0.125,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,VT,0.4070803484802639,0.4554716348777209,0.030839418556943547,0.03450542489031598,,,0.0,0.0,0.0,0.0,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,WA,4.648112283886775,5.69155752658844,0.03468742090327559,0.042474329246386285,,,0.0,0.125,0.125,0.125,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,WI,3.337761261722316,4.1627907156944275,0.017316530540712402,0.021596838991929587,,,0.25,0.625,0.75,0.75,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,WV,1.892549396767597,1.9171772002194527,0.01928221614321859,0.019533136214368363,,,0.125,0.125,0.125,0.125,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,4,states_dc,WY,0.041180818434515744,0.06943288451418625,0.0009532600900284561,0.0016072433783261915,,,0.0,0.0,0.125,0.125,8,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,US,US,151.4788051638396,222.3548380533854,0.016002409165839806,0.023489841332493707,,,0.3333333333333333,0.5,0.5,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,AK,0.8333333333210208,0.8333333333326115,0.03046922778111052,0.030469227781534314,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,AL,4.247217452387878,6.485970656077067,0.02655341258998628,0.04054999698226657,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,AR,1.509097223661948,1.9340922832489014,0.02070092170198694,0.02653075778828776,,,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,AZ,2.2029542141288956,2.496098597844442,0.006637404209695382,0.007520635351787688,,,0.0,0.5,0.6666666666666666,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,CA,5.223937802314758,7.28411865234375,0.007244903807993239,0.010102099404563336,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,CO,1.3333333329840078,1.333333333094371,0.005995203588562408,0.005995203589058647,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,CT,1.4999999999480682,1.5000000000006743,0.011829659829481321,0.011829659829896198,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,DC,0.8491499543794688,1.0358966787656148,0.0884531343071084,0.10790592118926916,,,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,DE,1.0478178534214049,1.3590040405591328,0.015318968997414301,0.019868473033464774,,,0.0,0.16666666666666666,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,FL,58.49682835620383,79.95540873209636,0.0968330157425474,0.13235458348804294,,,0.3333333333333333,0.5,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,GA,12.379506545896115,16.291447321573894,0.030394073138630035,0.03999864126976896,,,0.0,0.3333333333333333,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,HI,2.152278860790142,3.030224641164144,0.08473538312969324,0.1193001755561623,,,0.3333333333333333,0.3333333333333333,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,IA,0.880276823842871,1.1667660077412922,0.009000785239004645,0.011930122406272475,,,0.0,0.0,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,ID,0.8333333332247457,0.8333333332593598,0.012254901959187436,0.012254901959696467,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,IL,4.365034502710121,5.128106753031413,0.009124233788883685,0.010719284092705625,,,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,IN,1.5555439402746118,2.211344758669535,0.0072082660254277975,0.010247194490443931,,,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,KS,2.2300528380836266,2.73093318939209,0.023799922402734555,0.029145496862055423,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,KY,0.9759275878080423,1.557279348373413,0.0057172066143369865,0.009122897950746401,,,0.0,0.5,0.5,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,LA,4.13244347444479,5.340644121170044,0.02529034796208479,0.032684475662235084,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MA,5.445972283577572,7.578856786092122,0.022342451792805463,0.031092747735506878,,,0.16666666666666666,0.3333333333333333,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MD,4.350484041476595,5.100660880406697,0.0267310897526557,0.031340472115772684,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,ME,0.33333333333689713,0.33333333334541876,0.013550136341982289,0.013550136342328697,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MI,2.8444668224410736,3.4706031481424966,0.008008070733914142,0.009770841860556096,,,0.0,0.16666666666666666,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MN,4.03389283268348,4.591244498888652,0.019300922644418565,0.021967677028175366,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MO,1.8496022395249725,2.1568417151769004,0.010035822331869655,0.011702883889803018,,,0.0,0.5,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MS,1.6666666665879892,1.6666666666228458,0.02167316818618152,0.021673168186634794,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,MT,0.5000000000099535,0.500000000029026,0.009345794392709413,0.009345794393065907,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NC,4.041111631047898,5.213918526967366,0.007651447337408443,0.009872041822384428,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,ND,0.33333333334078036,0.33333333335316856,0.009009020155162023,0.009009020155496842,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NE,0.6032355904147245,0.8449821869532267,0.007793740556342359,0.01091708122744655,,,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NH,0.6666666666480242,0.666666666666219,0.014275516087792242,0.014275516088181847,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NJ,5.497846843367038,7.5813093185424805,0.011401592177591012,0.015722336304525734,,,0.16666666666666666,0.5,0.5,0.6666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NM,0.16666666678296094,0.1666666668312803,0.0010642829438448286,0.0010642829441533817,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NV,1.666666666532419,1.6666666665751215,0.020275754717671245,0.02027575471819074,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,NY,4.215725845530414,6.850133895874023,0.004908855038428066,0.007976399680809246,,,0.6666666666666666,0.8333333333333334,1.0,1.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,OH,6.07958859372398,6.50089156627655,0.012553348024729337,0.013423269197317405,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,OK,1.166666666472618,1.1666666665355525,0.00853450301603272,0.008534503016493104,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,OR,0.9369481792527697,1.1897568106651306,0.0063977357051588175,0.00812398145020002,,,0.0,0.0,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,PA,4.090438963710398,6.4032135009765625,0.004654572981834692,0.0072863144574413855,,,0.6666666666666666,1.0,1.0,1.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,RI,1.7195230661311012,2.036616543928782,0.030733208984513382,0.03640065265696672,,,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,SC,8.875519772647083,10.34238084157308,0.041669106913836074,0.048555778598934646,,,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,SD,4.940336010830046e-11,6.021636545875768e-11,1.3035184214837174e-12,1.5888219238168476e-12,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,TN,5.333333332814491,5.333333332944736,0.02226861516832773,0.02226861516887155,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,TX,25.255749754698382,31.00429407755534,0.02916031073456606,0.03579758503265931,,,0.5,0.5,0.5,0.5,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,UT,0.33333333336796683,0.33333333344439553,0.0016477183831353354,0.0016477183835131345,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,VA,13.227535103283067,14.316200256347656,0.08937520954061255,0.09673105289426663,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,VT,0.16666666667662441,0.16666666668072735,0.012626261897238715,0.012626261897549548,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,WA,2.286955269259819,2.6349520087242126,0.017066838141320536,0.01966382991723242,,,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,WI,1.4021497553673343,2.1157429218292236,0.007274447498663212,0.010976616974470681,,,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,WV,1.4999999998507576,1.4999999998994527,0.01528273146336371,0.015282731463859835,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,reconstruction,11,states_dc,WY,5.529560674757719e-11,6.688288580377251e-11,1.279991439465751e-12,1.548215605380716e-12,,,0.0,0.0,0.0,0.0,6,False,,
separate,42,wk inc rsv hosp,2025-2026,revision,4,US,US,108.05301389655514,174.6181694878472,0.011414854626722495,0.018446880360009216,312.73334,0.03303754,0.37777777777777777,0.7777777777777778,0.8888888888888888,0.9555555555555556,45,False,0.5583612253758353,0.345511657932204
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,AK,0.9212934003198175,1.1665650076388459,0.03368531816159174,0.04265320192769532,1.2222222,0.0446882,0.0,0.17777777777777778,0.3111111111111111,0.3333333333333333,45,False,0.954462289320944,0.7537855175215086
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,AL,5.402508103364331,6.2578273402320015,0.03377623780687843,0.039123655227178034,6.4,0.040012512,0.26666666666666666,0.6,0.7777777777777778,0.8,45,False,0.9777855073411108,0.8441418785719825
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,AR,3.703766588029545,4.385855491954457,0.050806124972641295,0.06016262551650996,4.733333,0.06492913,0.28888888888888886,0.4444444444444444,0.6888888888888889,0.7333333333333333,45,False,0.9265892320020013,0.7824859356657995
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,AZ,2.4175160633446873,3.343452450956433,0.007283869629671468,0.0100736752632282,3.6888888,0.011114461,0.3111111111111111,0.6666666666666666,0.8,0.8444444444444444,45,False,0.9063576168602223,0.6553507579471027
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,CA,9.573694518121545,16.418130599127874,0.013277435240551435,0.022769753660743318,22.266666,0.030880895,0.28888888888888886,0.6444444444444445,0.8444444444444444,0.9333333333333333,45,False,0.7373412029929688,0.42995634554483975
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,CO,1.1150845395748001,1.4365337584017392,0.0050138691262205815,0.006459234259288145,1.7333333,0.007793764,0.37777777777777777,0.6888888888888889,0.8444444444444444,0.8444444444444444,45,False,0.8287694684012327,0.6433179977016553
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,CT,1.079443677161191,1.3892909314959354,0.008512967670895625,0.010956559416232765,0.8666667,0.0068349144,0.2,0.6,0.8444444444444444,0.8666666666666667,45,False,1.6030279831802465,1.2455119237647134
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,DC,0.7014206747845547,0.8157833019923731,0.07306466523670689,0.08497744079767267,0.82222223,0.085648164,0.15555555555555556,0.28888888888888886,0.3111111111111111,0.3111111111111111,45,False,0.9921688680149677,0.8530791880682461
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,DE,2.3730465089293387,2.9092934502625147,0.03469365002801752,0.04253351479307933,2.8444445,0.04158543,0.13333333333333333,0.37777777777777777,0.5555555555555556,0.6,45,False,1.0227984538414778,0.8342741430940337
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,FL,15.91674538543259,25.30281965467665,0.026347863632751208,0.04188514835424053,32.88889,0.054442786,0.24444444444444444,0.6666666666666666,0.7777777777777778,0.9333333333333333,45,False,0.7693424795854095,0.48395508994172687
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,GA,5.426796352485528,7.725329791174994,0.013323830367097734,0.018967172707772376,8.755555,0.021496575,0.2222222222222222,0.5111111111111111,0.7333333333333333,0.8444444444444444,45,False,0.8823346613974947,0.6198117946515787
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,HI,0.4683619488800206,0.6748833073510064,0.018439445698569264,0.026570207354649114,0.5777778,0.022747153,0.15555555555555556,0.6666666666666666,0.9111111111111111,0.9111111111111111,45,False,1.1680672118451114,0.8106264146760014
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,IA,1.8666442650519464,2.95084371038112,0.019086341582873766,0.030172225136020414,3.711111,0.03794592,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.7333333333333333,45,False,0.7951375358308677,0.5029879813575511
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,ID,2.44764795163637,3.0912008550607606,0.03599482281818191,0.04545883610383472,3.3333333,0.04901961,0.1111111111111111,0.26666666666666666,0.4,0.4444444444444444,45,False,0.9273602786282201,0.7342944029978539
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,IL,5.149530158351239,6.479035064920927,0.010764065447485469,0.013543130213978882,10.177778,0.021274615,0.5777777777777777,0.7777777777777778,0.8666666666666667,0.8888888888888888,45,False,0.6365863855138162,0.5059581801536697
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,IN,3.6250943593304368,4.931035158374598,0.016798396903348483,0.022850021964681184,6.266667,0.029039232,0.4888888888888889,0.7111111111111111,0.8,0.8666666666666667,45,False,0.7868672845655964,0.5784724836074077
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,KS,1.4929556564919244,2.3066201263113895,0.015933357348503766,0.024617075919139367,2.8,0.029882602,0.24444444444444444,0.4888888888888889,0.7555555555555555,0.8222222222222222,45,False,0.8237929162831774,0.5331984578274315
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,KY,2.8867266525842137,4.627197623252869,0.016911103772571653,0.02710718006950031,5.866667,0.034368273,0.24444444444444444,0.6444444444444445,0.8222222222222222,0.8666666666666667,45,False,0.7887268505047267,0.4920556687527443
separate,42,wk inc rsv hosp,2025-2026,revision,4,states_dc,LA,4.435850682190651,5.83611695766449,0.027147184941356064,0.03571674471036507,6.711111,0.041071665,0.24444444444444444,0.4222222222222222,0.6666666666666666,0.7333333333333333,45,False,0.8696200819654659,0.6609711323155022
